date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:37:46	10863/10863	---M-Z	200	added ('OK')	application/x-javascript	etag:%222a6f-62383c17-5b650ea8161936a8;gz%22	https://shtheme.com/demosd/nowarch/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.8.1	D:/theme/shtheme.com/demosd/nowarch/wp-content/plugins/elementor/assets/lib/dialog/dialog.mina288.js	(from https://shtheme.com/demosd/nowarch/)
19:37:47	67690/67690	---M-Z	200	added ('OK')	application/x-javascript	etag:%221086a-62383c17-2297f15f4bd87cc8;gz%22	https://shtheme.com/demosd/nowarch/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.2.3	D:/theme/shtheme.com/demosd/nowarch/wp-content/plugins/elementor/assets/js/frontend.mine5ca.js	(from https://shtheme.com/demosd/nowarch/)
19:37:47	58034/58034	---M-Z	200	added ('OK')	application/x-javascript	etag:%22e2b2-62383c17-d7e7a05a4ff781eb;gz%22	https://shtheme.com/demosd/nowarch/wp-content/plugins/elementor/assets/js/preloaded-modules.min.js?ver=3.2.3	D:/theme/shtheme.com/demosd/nowarch/wp-content/plugins/elementor/assets/js/preloaded-modules.mine5ca.js	(from https://shtheme.com/demosd/nowarch/)
19:37:47	847/847	---M--	200	added ('OK')	image/gif	etag:%2234f-62383c15-49c4b5aef75227b9;;;%22	https://shtheme.com/demosd/nowarch/wp-content/plugins/contact-form-7/images/ajax-loader.gif	D:/theme/shtheme.com/demosd/nowarch/wp-content/plugins/contact-form-7/images/ajax-loader.gif	(from https://shtheme.com/demosd/nowarch/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.0.2)
19:37:48	162764/162764	---M-Z	200	added ('OK')	text/css	etag:%2227bcc-62383c18-915148e85b2bf3f6;gz%22	https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/plugins/bootstrap.min.css	D:/theme/shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/plugins/bootstrap.min.css	(from https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/plugins.css?ver=5.9.3)
19:37:48	3286/3286	---M-Z	200	added ('OK')	text/css	etag:%22cd6-62383c18-fb921f85cc5f005b;gz%22	https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/plugins/owl.carousel.min.css	D:/theme/shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/plugins/owl.carousel.min.css	(from https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/plugins.css?ver=5.9.3)
19:37:48	1002/1002	---M-Z	200	added ('OK')	text/css	etag:%223ea-62383c18-ab1c1dbdc521e14d;gz%22	https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/plugins/owl.theme.default.min.css	D:/theme/shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/plugins/owl.theme.default.min.css	(from https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/plugins.css?ver=5.9.3)
19:37:48	71552/71552	---M-Z	200	added ('OK')	text/css	etag:%2211780-62383c18-9f6f3bc6e86131fb;gz%22	https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/plugins/animate.min.css	D:/theme/shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/plugins/animate.min.css	(from https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/plugins.css?ver=5.9.3)
19:37:49	16417/16417	---M-Z	200	added ('OK')	text/css	etag:%224021-62383c18-2183b902e672cb0f;gz%22	https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/plugins/themify-icons.css	D:/theme/shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/plugins/themify-icons.css	(from https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/plugins.css?ver=5.9.3)
19:37:49	12798/12798	---M-Z	200	added ('OK')	text/css	etag:%2231fe-62383c18-895ed9754685b804;gz%22	https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/plugins/fancybox.min.css	D:/theme/shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/plugins/fancybox.min.css	(from https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/plugins.css?ver=5.9.3)
19:37:49	3016/3016	---M-Z	200	added ('OK')	text/css	etag:%22bc8-62383c18-dd70c9de5d4c6090;gz%22	https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/plugins/YouTubePopUp.css	D:/theme/shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/plugins/YouTubePopUp.css	(from https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/plugins.css?ver=5.9.3)
19:37:50	82313/82313	---M--	200	added ('OK')	image/jpeg	etag:%2214189-62383c19-d3fe4ffa7d285edd;;;%22	https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/img/projects/1.jpg	D:/theme/shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/img/projects/1.jpg	(from https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/style.css?ver=5.9.3)
19:37:50	68577/68577	---M--	200	added ('OK')	image/jpeg	etag:%2210be1-62383c19-a67d900937212482;;;%22	https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/img/projects/3.jpg	D:/theme/shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/img/projects/3.jpg	(from https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/style.css?ver=5.9.3)
19:37:50	81423/81423	---M--	200	added ('OK')	image/jpeg	etag:%2213e0f-62383c19-51fa637c9a17d3b2;;;%22	https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/img/projects/2.jpg	D:/theme/shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/img/projects/2.jpg	(from https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/style.css?ver=5.9.3)
19:37:52	83186/83186	---M--	200	added ('OK')	image/jpeg	etag:%22144f2-62383c19-faea71317f42ad5;;;%22	https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/img/projects/4.jpg	D:/theme/shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/img/projects/4.jpg	(from https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/style.css?ver=5.9.3)
19:37:52	191420/191420	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%222ebbc-62383c17-cdf53891ff30e673;gz%22	https://shtheme.com/demosd/nowarch/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.11.0	D:/theme/shtheme.com/demosd/nowarch/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481.eot	(from https://shtheme.com/demosd/nowarch/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.11.0)
19:37:52	75090/75090	---M--	200	added ('OK')	image/jpeg	etag:%2212552-62383c19-817067a4e1f3904e;;;%22	https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/img/projects/5.jpg	D:/theme/shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/img/projects/5.jpg	(from https://shtheme.com/demosd/nowarch/wp-content/themes/nowarch/assets/css/style.css?ver=5.9.3)
19:37:52	85840/85840	---M--	200	added ('OK')	font/woff2	etag:%2214f50-62383c17-7d88d74db415e5ce;;;%22	https://shtheme.com/demosd/nowarch/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.11.0	D:/theme/shtheme.com/demosd/nowarch/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481.woff2	(from https://shtheme.com/demosd/nowarch/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.11.0)
19:37:52	104712/104712	---M--	200	added ('OK')	application/font-woff	etag:%2219908-62383c17-680c00303d74942;;;%22	https://shtheme.com/demosd/nowarch/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.11.0	D:/theme/shtheme.com/demosd/nowarch/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481.woff	(from https://shtheme.com/demosd/nowarch/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.11.0)
19:37:52	191260/191260	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%222eb1c-62383c17-7c71161d9c1ea9fe;gz%22	https://shtheme.com/demosd/nowarch/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.11.0	D:/theme/shtheme.com/demosd/nowarch/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481.ttf	(from https://shtheme.com/demosd/nowarch/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.11.0)
19:37:53	290685/290685	---M-Z	200	added ('OK')	image/svg+xml	etag:%2246f7d-62383c17-d302fe26454bf8a3;gz%22	https://shtheme.com/demosd/nowarch/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.11.0	D:/theme/shtheme.com/demosd/nowarch/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsa481.svg	(from https://shtheme.com/demosd/nowarch/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.11.0)
19:37:53	10659/10659	---MCZ	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:04%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=/wp/v2/pages/45	D:/theme/shtheme.com/demosd/nowarch/index8664.json	(from https://shtheme.com/demosd/nowarch/?page_id=45)
19:37:54	2376/2376	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:05%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fpage_id%3D45	D:/theme/shtheme.com/demosd/nowarch/index1a25.json	(from https://shtheme.com/demosd/nowarch/?page_id=45)
19:37:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Apr%202022%2012:39:05%20GMT	https://shtheme.com/demosd/nowarch/?p=45	D:/theme/shtheme.com/demosd/nowarch/index5e74.html	(from https://shtheme.com/demosd/nowarch/?page_id=45)
19:37:55	2442/2442	---M-Z	200	added ('OK')	text/xml	date:Tue,%2012%20Apr%202022%2012:39:05%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fpage_id%3D45&format=xml	D:/theme/shtheme.com/demosd/nowarch/indexdd40.php	(from https://shtheme.com/demosd/nowarch/?page_id=45)
19:37:58	8530/8530	---MCZ	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:06%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=/wp/v2/pages/47	D:/theme/shtheme.com/demosd/nowarch/index77a5.json	(from https://shtheme.com/demosd/nowarch/?page_id=47)
19:37:58	2376/2376	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:09%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fpage_id%3D47	D:/theme/shtheme.com/demosd/nowarch/index30c3.json	(from https://shtheme.com/demosd/nowarch/?page_id=47)
19:37:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Apr%202022%2012:39:09%20GMT	https://shtheme.com/demosd/nowarch/?p=47	D:/theme/shtheme.com/demosd/nowarch/indexcb30.html	(from https://shtheme.com/demosd/nowarch/?page_id=47)
19:37:58	2442/2442	---M-Z	200	added ('OK')	text/xml	date:Tue,%2012%20Apr%202022%2012:39:09%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fpage_id%3D47&format=xml	D:/theme/shtheme.com/demosd/nowarch/index52b3.php	(from https://shtheme.com/demosd/nowarch/?page_id=47)
19:37:59	5936/5936	---M--	200	added ('OK')	image/png	etag:%221730-62383c1c-bc413633441911ca;;;%22	https://shtheme.com/demosd/nowarch/wp-content/uploads/2022/03/7.png	D:/theme/shtheme.com/demosd/nowarch/wp-content/uploads/2022/03/7.png	(from https://shtheme.com/demosd/nowarch/?page_id=47)
19:37:59	5448/5448	---M--	200	added ('OK')	image/png	etag:%221548-62383c1c-eeea4beb2c3c6227;;;%22	https://shtheme.com/demosd/nowarch/wp-content/uploads/2022/03/5.png	D:/theme/shtheme.com/demosd/nowarch/wp-content/uploads/2022/03/5.png	(from https://shtheme.com/demosd/nowarch/?page_id=47)
19:37:59	5711/5711	---M--	200	added ('OK')	image/png	etag:%22164f-62383c1c-1ca3d7bcfaf383d;;;%22	https://shtheme.com/demosd/nowarch/wp-content/uploads/2022/03/6-1.png	D:/theme/shtheme.com/demosd/nowarch/wp-content/uploads/2022/03/6-1.png	(from https://shtheme.com/demosd/nowarch/?page_id=47)
19:38:01	8858/8858	---MCZ	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:10%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=/wp/v2/pages/35	D:/theme/shtheme.com/demosd/nowarch/indexe29b.json	(from https://shtheme.com/demosd/nowarch/?page_id=35)
19:38:01	2373/2373	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:12%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fpage_id%3D35	D:/theme/shtheme.com/demosd/nowarch/index4b71.json	(from https://shtheme.com/demosd/nowarch/?page_id=35)
19:38:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Apr%202022%2012:39:12%20GMT	https://shtheme.com/demosd/nowarch/?p=35	D:/theme/shtheme.com/demosd/nowarch/index5c90.html	(from https://shtheme.com/demosd/nowarch/?page_id=35)
19:38:02	2439/2439	---M-Z	200	added ('OK')	text/xml	date:Tue,%2012%20Apr%202022%2012:39:12%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fpage_id%3D35&format=xml	D:/theme/shtheme.com/demosd/nowarch/index374a.php	(from https://shtheme.com/demosd/nowarch/?page_id=35)
19:38:02	31203/31203	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202022%2012:39:13%20GMT	https://shtheme.com/demosd/nowarch/?p=21	D:/theme/shtheme.com/demosd/nowarch/index3965.html	(from https://shtheme.com/demosd/nowarch/?page_id=25)
19:38:02	32045/32045	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202022%2012:39:13%20GMT	https://shtheme.com/demosd/nowarch/?page_id=25&paged=2	D:/theme/shtheme.com/demosd/nowarch/index7bc8.html	(from https://shtheme.com/demosd/nowarch/?page_id=25)
19:38:02	31349/31349	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202022%2012:39:13%20GMT	https://shtheme.com/demosd/nowarch/?p=19	D:/theme/shtheme.com/demosd/nowarch/index5831.html	(from https://shtheme.com/demosd/nowarch/?page_id=25)
19:38:03	30267/30267	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202022%2012:39:13%20GMT	https://shtheme.com/demosd/nowarch/?cat=2	D:/theme/shtheme.com/demosd/nowarch/index3f7b.html	(from https://shtheme.com/demosd/nowarch/?page_id=25)
19:38:03	8619/8619	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:14%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=/wp/v2/pages/49	D:/theme/shtheme.com/demosd/nowarch/index73d1.json	(from https://shtheme.com/demosd/nowarch/?page_id=49)
19:38:03	30263/30263	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202022%2012:39:14%20GMT	https://shtheme.com/demosd/nowarch/?cat=4	D:/theme/shtheme.com/demosd/nowarch/indexaa1e.html	(from https://shtheme.com/demosd/nowarch/?page_id=25)
19:38:03	30265/30265	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202022%2012:39:14%20GMT	https://shtheme.com/demosd/nowarch/?cat=3	D:/theme/shtheme.com/demosd/nowarch/index81ea.html	(from https://shtheme.com/demosd/nowarch/?page_id=25)
19:38:04	2382/2382	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:14%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fpage_id%3D49	D:/theme/shtheme.com/demosd/nowarch/indexea83.json	(from https://shtheme.com/demosd/nowarch/?page_id=49)
19:38:04	30202/30202	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202022%2012:39:14%20GMT	https://shtheme.com/demosd/nowarch/?tag=3d-modelling	D:/theme/shtheme.com/demosd/nowarch/indexe44a.html	(from https://shtheme.com/demosd/nowarch/?page_id=25)
19:38:04	30185/30185	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202022%2012:39:15%20GMT	https://shtheme.com/demosd/nowarch/?tag=architecture	D:/theme/shtheme.com/demosd/nowarch/index00ec.html	(from https://shtheme.com/demosd/nowarch/?page_id=25)
19:38:04	30164/30164	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202022%2012:39:15%20GMT	https://shtheme.com/demosd/nowarch/?tag=design	D:/theme/shtheme.com/demosd/nowarch/indexe036.html	(from https://shtheme.com/demosd/nowarch/?page_id=25)
19:38:04	30184/30184	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202022%2012:39:15%20GMT	https://shtheme.com/demosd/nowarch/?tag=exterior	D:/theme/shtheme.com/demosd/nowarch/indexac00.html	(from https://shtheme.com/demosd/nowarch/?page_id=25)
19:38:05	2448/2448	---M-Z	200	added ('OK')	text/xml	date:Tue,%2012%20Apr%202022%2012:39:15%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fpage_id%3D49&format=xml	D:/theme/shtheme.com/demosd/nowarch/index7a6f.php	(from https://shtheme.com/demosd/nowarch/?page_id=49)
19:38:05	30184/30184	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202022%2012:39:16%20GMT	https://shtheme.com/demosd/nowarch/?tag=interior	D:/theme/shtheme.com/demosd/nowarch/index03af.html	(from https://shtheme.com/demosd/nowarch/?page_id=25)
19:38:05	30168/30168	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202022%2012:39:16%20GMT	https://shtheme.com/demosd/nowarch/?tag=project	D:/theme/shtheme.com/demosd/nowarch/index78c0.html	(from https://shtheme.com/demosd/nowarch/?page_id=25)
19:38:06	2355/2355	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:16%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fportfolio%3Dbrown-house-in-new-york	D:/theme/shtheme.com/demosd/nowarch/indexf2bc.json	(from https://shtheme.com/demosd/nowarch/?portfolio=brown-house-in-new-york)
19:38:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Apr%202022%2012:39:16%20GMT	https://shtheme.com/demosd/nowarch/?p=49	D:/theme/shtheme.com/demosd/nowarch/index0012.html	(from https://shtheme.com/demosd/nowarch/?page_id=49)
19:38:06	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%22a9559360f43005464172f3e1b82cc44c%22	https://shtheme.com/demosd/nowarch/?feed=rss2&p=31	D:/theme/shtheme.com/demosd/nowarch/indexc887.html	(from https://shtheme.com/demosd/nowarch/?portfolio=brown-house-in-new-york)
19:38:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Apr%202022%2012:39:16%20GMT	https://shtheme.com/demosd/nowarch/?p=31	D:/theme/shtheme.com/demosd/nowarch/indexc7e3.html	(from https://shtheme.com/demosd/nowarch/?portfolio=brown-house-in-new-york)
19:38:06	2422/2422	---M-Z	200	added ('OK')	text/xml	date:Tue,%2012%20Apr%202022%2012:39:17%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fportfolio%3Dbrown-house-in-new-york&format=xml	D:/theme/shtheme.com/demosd/nowarch/index921c.php	(from https://shtheme.com/demosd/nowarch/?portfolio=brown-house-in-new-york)
19:38:06	2979/2979	---M-Z	200	added ('OK')	application/x-javascript	etag:%22ba3-62383c1e-19121a3feb43cf33;gz%22	https://shtheme.com/demosd/nowarch/wp-includes/js/comment-reply.min.js?ver=5.9.3	D:/theme/shtheme.com/demosd/nowarch/wp-includes/js/comment-reply.min7404.js	(from https://shtheme.com/demosd/nowarch/?portfolio=brown-house-in-new-york)
19:38:07	26735/26735	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202022%2012:39:18%20GMT	https://shtheme.com/demosd/nowarch/?attachment_id=9	D:/theme/shtheme.com/demosd/nowarch/index052a.html	(from https://shtheme.com/demosd/nowarch/?portfolio=brown-house-in-new-york)
19:38:07	26744/26744	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202022%2012:39:18%20GMT	https://shtheme.com/demosd/nowarch/?attachment_id=10	D:/theme/shtheme.com/demosd/nowarch/indexc6f9.html	(from https://shtheme.com/demosd/nowarch/?portfolio=brown-house-in-new-york)
19:38:08	2355/2355	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:18%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fportfolio%3Dthe-soft-villa-in-canada	D:/theme/shtheme.com/demosd/nowarch/indexa4ed.json	(from https://shtheme.com/demosd/nowarch/?portfolio=the-soft-villa-in-canada)
19:38:08	26744/26744	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Apr%202022%2012:39:18%20GMT	https://shtheme.com/demosd/nowarch/?attachment_id=11	D:/theme/shtheme.com/demosd/nowarch/indexbd32.html	(from https://shtheme.com/demosd/nowarch/?portfolio=brown-house-in-new-york)
19:38:08	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%22a9559360f43005464172f3e1b82cc44c%22	https://shtheme.com/demosd/nowarch/?feed=rss2&p=30	D:/theme/shtheme.com/demosd/nowarch/index2745.html	(from https://shtheme.com/demosd/nowarch/?portfolio=the-soft-villa-in-canada)
19:38:08	2422/2422	---M-Z	200	added ('OK')	text/xml	date:Tue,%2012%20Apr%202022%2012:39:19%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fportfolio%3Dthe-soft-villa-in-canada&format=xml	D:/theme/shtheme.com/demosd/nowarch/indexbfce.php	(from https://shtheme.com/demosd/nowarch/?portfolio=the-soft-villa-in-canada)
19:38:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Apr%202022%2012:39:19%20GMT	https://shtheme.com/demosd/nowarch/?p=30	D:/theme/shtheme.com/demosd/nowarch/index5643.html	(from https://shtheme.com/demosd/nowarch/?portfolio=the-soft-villa-in-canada)
19:38:09	2355/2355	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:19%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fportfolio%3Dbox-house-in-london	D:/theme/shtheme.com/demosd/nowarch/indexbd95.json	(from https://shtheme.com/demosd/nowarch/?portfolio=box-house-in-london)
19:38:09	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%22a9559360f43005464172f3e1b82cc44c%22	https://shtheme.com/demosd/nowarch/?feed=rss2&p=27	D:/theme/shtheme.com/demosd/nowarch/indexe338.html	(from https://shtheme.com/demosd/nowarch/?portfolio=box-house-in-london)
19:38:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Apr%202022%2012:39:20%20GMT	https://shtheme.com/demosd/nowarch/?p=27	D:/theme/shtheme.com/demosd/nowarch/index1c4a.html	(from https://shtheme.com/demosd/nowarch/?portfolio=box-house-in-london)
19:38:09	2422/2422	---M-Z	200	added ('OK')	text/xml	date:Tue,%2012%20Apr%202022%2012:39:20%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fportfolio%3Dbox-house-in-london&format=xml	D:/theme/shtheme.com/demosd/nowarch/indexe065.php	(from https://shtheme.com/demosd/nowarch/?portfolio=box-house-in-london)
19:38:10	2355/2355	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:20%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fportfolio%3Dspacex-villa-in-new-york	D:/theme/shtheme.com/demosd/nowarch/index1caa.json	(from https://shtheme.com/demosd/nowarch/?portfolio=spacex-villa-in-new-york)
19:38:10	0/0	---M--	301	error ('Moved%20Permanently')	application/rss+xml	etag:%22a9559360f43005464172f3e1b82cc44c%22	https://shtheme.com/demosd/nowarch/?feed=rss2&p=29	D:/theme/shtheme.com/demosd/nowarch/indexd1e6.html	(from https://shtheme.com/demosd/nowarch/?portfolio=spacex-villa-in-new-york)
19:38:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2012%20Apr%202022%2012:39:21%20GMT	https://shtheme.com/demosd/nowarch/?p=29	D:/theme/shtheme.com/demosd/nowarch/index9cd7.html	(from https://shtheme.com/demosd/nowarch/?portfolio=spacex-villa-in-new-york)
19:38:10	2422/2422	---M-Z	200	added ('OK')	text/xml	date:Tue,%2012%20Apr%202022%2012:39:21%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fportfolio%3Dspacex-villa-in-new-york&format=xml	D:/theme/shtheme.com/demosd/nowarch/index5999.php	(from https://shtheme.com/demosd/nowarch/?portfolio=spacex-villa-in-new-york)
19:38:11	2355/2355	---M-Z	200	added ('OK')	application/json	date:Tue,%2012%20Apr%202022%2012:39:22%20GMT	https://shtheme.com/demosd/nowarch/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fshtheme.com%2Fdemosd%2Fnowarch%2F%3Fportfolio%3Dspacex-villa-in-new-york-2	D:/theme/shtheme.com/demosd/nowarch/indexd6b1.json	(from https://shtheme.com/demosd/nowarch/?portfolio=spacex-villa-in-new-york-2)
